Year,Month,Day,Hour,Minute,Second,Spacecraft,ShockType,MagneticFieldRatio,SpeedJump(km/s),ProtonDensityRatio,ProtonTemperatureRatio,AlfvenSpeedUpstream(km/s),MagnetosonicSpeedUpstream(km/s),PlasmaBetaUpstream,ShockNormalX,ShockNormalY,ShockNormalZ,ShockTheta(degrees),ShockSpeed(km/s),MagnetosonicMachNumber
1998,5,29,15,3,45,      ACE,FF,1.58,85.9,1.79,1.34,85.01,102.86,0.93,-0.94,0.11,-0.33,61.17,667.05,1.7
1998,5,15,13,57,39,      ACE,FF,2.09,44.71,3.6,1.05,19.58,42.11,7.3,-0.91,-0.41,0.03,82.34,353.28,1.53
1998,5,15,13,53,45,     Wind,FF,2.09,43.41,2.14,2.52,17.88,40.38,8.21,-0.77,-0.63,-0.13,55.83,335.86,2.08
1998,5,12,8,38,28,  Ulysses,FF,1.52,63.52,1.36,1.83,57.3,75.5,1.48,1,0.07,-0.01,30.46,780.21,3.21
1998,5,10,21,45,47,  Ulysses,FF,1.97,36.48,2.15,2.95,26.78,38.47,2.13,0.79,0.18,0.58,51.43,498.67,2.13
1998,5,8,9,23,12,     Wind,FF,1.57,38.31,1.58,1.7,72.4,97.61,1.68,-0.79,0.32,0.52,79.44,608.81,1.53
1998,5,8,9,21,24,      ACE,FF,1.58,58.14,1.74,1.23,67.95,92.11,1.69,-0.93,0.37,-0.04,55.46,674.47,1.62
1998,5,4,2,3,0,      ACE,FF,1.73,37.09,1.42,1.65,45.91,65.73,2.13,-0.69,0.05,-0.73,59.58,497.23,2.51
1998,5,3,17,2,21,     Wind,FF,2.01,52.22,2.63,3.05,36.98,51.82,1.97,-0.8,0.47,-0.39,54.41,453.73,2.06
1998,5,3,17,0,4,      ACE,FF,2.22,52.14,2.9,5.41,37.53,51.98,1.91,-0.88,0.39,-0.26,39.96,471.8,1.84
1998,5,3,15,22,39,  Ulysses,FF,1.44,30.79,1.4,1.37,68.56,75.68,0.44,0.93,0.37,0.04,80.34,495.51,1.55
1998,5,1,21,22,45,      ACE,FF,2.55,78.51,2.6,2.48,54.3,69.35,1.26,-0.84,-0.52,-0.17,75.79,568.12,2.29
1998,5,1,21,21,24,     Wind,FF,2.14,118.88,2.16,3.39,61.17,75.31,1.03,-1,0.01,0.02,29.64,662.12,2.78
1998,4,30,8,43,33,      ACE,FF,1.73,58.64,5.65,2.99,16.7,39.96,9.54,-0.82,-0.3,0.49,36.96,342.01,2.16
1998,4,30,8,43,0,     Wind,FF,2.88,51.86,2.84,4.6,10.28,37.62,30.74,-0.79,-0.56,0.25,39.8,363.85,2.9
1998,4,28,4,30,45,  Ulysses,FF,1.55,22.94,1.75,1.65,31.35,40.31,1.31,0.78,0.3,0.55,78.17,385.38,1.61
1998,4,23,17,29,3,     Wind,FF,1.97,41.77,2.38,1.66,24.5,47.25,5.49,-0.98,-0.19,0.11,53.16,398.81,1.6
1998,4,23,17,28,22,      ACE,FF,1.97,50.83,3.4,1.44,27.56,49.41,4.45,-0.97,-0.19,0.18,40.8,390.98,1.5
1998,4,18,15,23,34,      ACE,FR,1.43,36.6,1.58,0.99,68.99,92.63,1.61,0.83,0.29,0.49,76.56,306.49,1.36
1998,4,18,15,22,3,     Wind,FR,1.54,51.86,1.6,1.48,63.54,86.93,1.75,0.52,0.76,0.39,58.41,154.76,1.5
1998,4,17,18,4,57,  Ulysses,FF,2.62,27.58,1.86,2.19,9.6,26.12,19.06,1,0.03,0.04,70.24,423.74,2.33
1998,4,7,16,53,36,     Wind,FF,1.84,40.9,2.08,1.69,47.04,60.12,1.27,-0.86,-0.01,-0.52,45.81,360.05,1.73
1998,4,1,0,1,54,  Ulysses,FR,1.89,35.74,2.68,2.2,48.5,54.08,0.49,-0.95,-0.14,0.28,57.49,331.96,1.07
1998,3,22,7,3,38,      ACE,FR,1.72,52.81,1.68,1.68,56.9,75.25,1.51,0.5,0.77,-0.4,72.34,151.3,1.91
1998,3,19,0,0,0,  Ulysses,FF,1.42,21.13,2.39,2.05,20.18,31.14,2.79,0.99,-0.02,-0.17,14.95,394.39,1.16
1998,3,4,11,2,45,     Wind,FF,1.82,44.56,1.55,1.19,32.69,51.02,2.9,-0.94,0.22,0.26,34.87,439.51,2.21
1998,3,4,10,58,20,      ACE,FF,1.71,33.94,1.86,1.46,34.57,51.86,2.51,-0.92,0.08,-0.39,87.34,406.89,1.47
1998,2,18,7,52,13,      ACE,FF,1.44,41.52,1.55,1.37,73.51,83.48,0.58,-0.97,0.04,0.23,58.68,479.08,1.47
1998,2,18,7,48,45,     Wind,FF,1.3,25.46,1.37,1.35,82.16,91.4,0.48,-0.95,0.17,0.25,45.75,432.91,0.95
1998,2,7,9,51,55,  Ulysses,FF,3.64,55.79,3.44,5.28,18.24,29.18,3.17,0.83,0.18,0.53,68.57,363.74,3.11
1998,1,31,15,53,45,     Wind,FF,1.51,41.86,1.91,2.5,74.02,83.22,0.54,-0.78,0.58,0.25,22.45,346.27,0.95
1998,1,24,4,37,30,     Wind,FF,2.06,32.6,2.21,1.66,19.12,42.45,7.87,-0.76,0.06,0.65,64.32,355.79,1.85
1998,1,6,13,29,0,     Wind,FF,1.61,70.81,2.73,4.16,46.43,60.48,1.39,-0.84,0.42,0.35,59.1,380.18,2.08
1997,12,30,1,13,45,     Wind,FF,1.95,52.52,1.89,1.87,43,57.95,1.64,-0.78,-0.61,-0.09,59.79,372.41,1.95
1997,12,25,10,6,17,  Ulysses,FF,2.05,27.32,1.9,2.35,19.35,29.63,2.72,0.98,0.1,-0.16,72.22,373.6,1.97
1997,12,12,22,21,53,  Ulysses,FF,1.73,22.15,1.49,1.68,22.96,33.73,2.34,0.91,-0.05,0.41,41.45,378,2.01
1997,12,10,4,33,15,     Wind,FF,2.23,69.76,2.32,1.99,45.26,60.14,1.55,-0.9,0.21,-0.39,69.47,388.63,2.22
1997,11,30,7,15,45,     Wind,FF,1.63,22.6,1.74,1.8,23.57,43.31,4.76,-0.86,-0.29,0.41,55,332.8,1.45
1997,11,24,15,8,31,  Ulysses,FF,2.59,49.86,2.68,6.58,11.16,24.53,7.77,0.97,0.11,-0.21,45.44,433.35,3.56
1997,11,22,9,12,54,     Wind,FF,2.95,97.51,2.76,3.17,34.23,57.2,3.61,-0.98,-0.03,0.2,73.27,493.18,2.78
1997,11,9,22,22,57,     Wind,FF,1.48,27.23,1.96,1.73,35.48,52,2.37,-0.84,0.08,0.54,33.45,363.84,1.12
1997,10,24,11,18,9,     Wind,FF,1.94,69.65,2.1,1.98,60.98,72.34,0.82,-0.86,-0.5,-0.09,49.82,472.88,1.85
1997,10,23,15,53,54,  Ulysses,FF,3.57,34.93,3.39,8.33,21.41,30.8,2.17,0.56,0.03,-0.83,70.2,277.66,3.42
1997,10,23,8,9,30,     Wind,FF,1.64,33.06,1.51,2.14,55.98,67.7,0.92,-0.9,-0.25,-0.35,52.27,387.14,1.6
1997,10,10,15,57,6,     Wind,FF,1.62,27.44,1.54,1.62,51.75,63.49,1.01,-0.88,-0.06,0.48,89.17,447.51,1.35
1997,9,28,1,7,6,  Ulysses,FF,2.34,27.22,2.02,1.77,21.24,31.27,2.37,0.95,0.26,0.17,78.48,355.69,1.9
1997,9,13,6,19,36,  Ulysses,FF,1.77,20.26,1.93,1.36,34.06,41.89,1.04,0.75,0.49,-0.44,69.98,333.31,1.46
1997,9,7,3,37,37,  Ulysses,FF,1.64,26.58,1.26,1.34,31.09,38.77,1.15,0.98,-0.08,-0.2,63.48,475.56,3.3
1997,9,3,8,38,39,     Wind,FF,1.3,29.75,1.43,1.56,72.63,84.15,0.69,-0.99,0.09,-0.11,72.98,487.94,1.28
1997,9,2,22,37,39,     Wind,FF,1.85,30.47,1.83,1.74,24.86,45.62,4.75,-0.81,-0.43,-0.4,88.21,340.1,1.71
1997,8,29,8,8,36,  Ulysses,FF,2.35,34.05,2.97,2.38,12.17,27.19,8.1,0.95,0.16,0.25,55.41,403.62,1.88
1997,8,5,4,59,6,     Wind,FF,1.5,22.5,1.45,1.09,28.77,49.87,4.02,-1,0.01,0.02,40.33,416.77,1.41
1997,6,22,2,46,0,     Wind,FF,1.39,20.8,1.61,1.6,28.32,46.55,3.41,-0.76,-0.65,-0.07,23.05,261.87,0.76
1997,5,26,9,9,9,     Wind,FF,1.69,22.01,1.78,1.34,17.96,40.65,8.25,-0.96,-0.16,-0.24,57.38,332.94,1.39
1997,5,25,13,49,57,     Wind,FF,1.47,22,1.48,1.42,33.66,51.64,2.71,-0.96,0.02,-0.29,88.54,356.32,1.37
1997,5,20,5,10,48,     Wind,FF,1.6,30.8,2.54,2.75,21.78,44.03,6.19,-0.86,-0.44,-0.26,19.26,319.68,1.45
1997,5,19,19,22,57,  Ulysses,FF,2.83,50.58,3.82,5,15.03,28.5,5.31,0.93,0.01,-0.36,48.05,440.91,2.83
1997,5,15,1,15,21,     Wind,FF,2.49,75.64,2.26,2.25,37.34,53.57,2.13,-0.89,-0.41,-0.2,85.73,438.4,2.68
1997,4,25,10,24,38,  Ulysses,FF,2.93,29.95,2.2,3.63,17.08,28.99,3.84,0.59,0.26,-0.77,89.36,301.74,3.13
1997,4,11,20,56,48,     Wind,FR,1.95,23.18,2.41,2.25,42.67,56.93,1.56,0.76,0.47,0.45,76.14,354.69,0.97
1997,3,31,22,33,33,     Wind,FF,1.46,28.1,1.26,1.06,39.21,57.64,2.33,-0.96,0.25,-0.15,67.49,512.09,2.57
1997,3,29,15,15,0,  Ulysses,FF,1.63,24.68,1.87,2.58,18.59,30.15,3.28,0.49,-0.32,-0.82,75.47,226.8,1.47
1997,3,19,3,39,18,  Ulysses,FF,1.26,26.86,2.47,1.13,53.85,62.1,0.66,0.92,0.28,-0.29,70.88,502.99,0.73
1997,3,12,15,17,27,  Ulysses,FR,2.06,25.43,2.74,1.94,37.01,47.53,1.32,-0.61,-0.23,0.76,57.97,259.64,1.7
1997,3,5,12,54,42,     Wind,FF,1.46,36.86,2.1,1.58,31.63,50.29,3.14,-0.99,0.05,-0.09,25.8,388.98,1.34
1997,2,27,17,29,9,     Wind,FF,1.6,31.55,1.44,1.14,65.27,76.63,0.77,-0.88,-0.04,-0.47,37.81,520.49,1.71
1997,2,13,12,8,39,  Ulysses,FF,1.54,22.43,1.59,1.74,31.52,41.36,1.46,0.57,0.23,-0.79,67.77,352.11,2.47
1997,2,9,12,50,21,     Wind,FF,2.03,76.95,1.92,1.58,35.79,62.31,4.06,-0.8,0.59,-0.1,59.38,557.47,1.99
1997,2,6,18,6,32,  Ulysses,FF,2.18,20.45,2.44,1.84,30.55,39.18,1.29,0.42,0.35,-0.84,77.51,241.51,1.84
1997,1,28,8,53,54,     Wind,FR,1.48,36.21,1.63,1.49,64.95,87.2,1.61,0.39,-0.06,-0.92,72.86,139.01,1.65
1997,1,20,15,15,10,  Ulysses,FR,1.7,24.23,1.74,1.39,31.52,45.5,2.22,-0.63,0.38,0.68,31.74,362.81,1.86
1997,1,10,0,52,3,     Wind,FF,2.97,26.02,2.57,1.89,21.09,43.31,6.44,-0.85,-0.27,-0.46,51.26,380,1.41
1996,12,2,10,0,57,     Wind,FF,1.63,26.55,1.68,1.71,21.43,42.88,6.35,-0.87,0.4,0.28,37.38,297.86,1.51
1996,11,29,19,12,47,  Ulysses,FR,1.87,30.89,2.39,1.26,44.78,56.16,1.16,-0.53,0.07,0.85,52.39,308.82,1.47
1996,11,21,20,59,47,  Ulysses,FF,2.16,43.78,2.4,2.95,30.86,41.21,1.61,0.78,0.1,-0.62,63.42,507.01,2.27
1996,10,27,16,52,47,  Ulysses,FR,1.5,26.8,1.89,1.08,40.54,55.41,1.77,-0.51,-0.67,0.53,62.1,312.98,1.32
1996,10,23,22,11,12,  Ulysses,FF,1.59,26.04,1.96,1.29,38.6,47.66,1.15,0.85,-0.35,-0.39,75.29,481.76,1.06
1996,10,19,19,51,44,  Ulysses,FF,1.56,35.1,2.31,1.61,78.71,82.83,0.23,0.63,-0.78,0.02,13.04,404.33,0.84
1996,10,3,18,52,5,  Ulysses,FR,3.84,66.99,4.01,5.33,26.04,43.03,3.62,-0.67,-0.54,0.51,82.19,327.12,3.26
1996,9,30,18,48,27,  Ulysses,FF,2.53,34.66,1.61,2.01,21.03,34.37,3.5,0.83,0.21,-0.52,51.52,443.41,3.29
1996,9,26,21,36,12,     Wind,FR,1.87,95.2,2.48,2.22,62.45,79.48,1.24,0.88,-0.03,-0.47,86.75,409.03,2.06
1996,9,4,8,9,24,  Ulysses,FR,1.95,52.63,2.64,2.67,28.66,46.94,3.61,-0.76,-0.19,-0.63,75.33,542.83,0.85
1996,8,6,7,48,41,  Ulysses,FR,1.49,34.17,1.92,1.73,39.4,53.01,1.63,-0.99,-0.01,-0.13,87.01,670.61,1.28
1996,7,28,12,14,48,     Wind,FF,2.25,26.48,1.6,1.52,10.86,38.44,23.58,-0.9,0.02,-0.43,47.88,343.44,1.79
1996,6,18,22,35,57,     Wind,FF,1.35,21.09,1.34,1.33,50.67,64.4,1.24,-1,0.06,-0.01,77.71,487.55,1.31
1996,2,6,19,14,24,     Wind,FF,1.51,20.27,1.72,1.28,28.18,47.42,3.67,-0.89,-0.22,0.41,55.1,361.55,1.22
1995,12,25,23,4,36,     Wind,FR,2.53,56.25,2.07,1.64,30.75,65.86,9.58,0.78,0.08,0.62,21.07,379.67,1.89
1995,12,24,5,57,36,     Wind,FF,2.36,58.48,2.33,1.94,31.69,49.07,2.82,-0.86,-0.34,-0.39,64.1,423.74,2.38
1995,11,28,3,9,24,     Wind,FR,1.69,35.84,1.6,1.42,29.64,55.5,5.19,0.84,-0.44,0.33,66.46,299.37,1.14
1995,11,27,8,21,51,     Wind,FF,1.58,23.75,1.51,1.48,26.96,47.34,4.22,-0.77,-0.2,-0.61,62.14,327.07,1.57
1995,10,19,17,51,3,     Wind,FF,1.34,20.31,1.38,1.34,99.16,105.75,0.28,-0.67,0.69,0.29,59.03,355.72,1.09
1995,10,18,10,41,50,     Wind,FF,4.66,86.2,3.53,5.04,9.76,40.19,73.35,-0.74,-0.2,-0.64,61.65,332.35,2.63
1995,10,4,19,42,33,     Wind,FR,1.44,41.26,1.52,1.41,57.02,83.41,2.36,0.76,0.6,0.25,53.72,399.04,1.61
1995,9,6,2,29,51,     Wind,FR,1.55,42.68,1.55,1.43,72.64,91.91,1.2,0.99,0.01,0.17,53.02,447.77,1.4
1995,8,24,22,11,3,     Wind,FF,1.61,23.72,1.62,1.52,31.99,49.24,2.76,-0.88,-0.13,-0.46,75.04,345.72,1.4
1995,8,22,12,56,48,     Wind,FF,1.85,38.63,2.49,2.7,24.58,45.22,4.8,-0.77,0.49,0.42,49.17,324.1,1.8
1995,8,17,2,47,21,     Wind,FF,1.73,34.77,2.44,2.13,27.14,48.07,4.3,-0.82,0.51,-0.26,61.02,388.5,1.28
1995,7,24,2,23,12,     Wind,FF,2.44,50.11,3.01,2.26,14.74,39.89,12.7,-0.88,-0.47,0.09,41.84,370.23,2.14
1995,6,26,3,43,39,     Wind,FR,1.56,39.24,1.57,1.3,88.38,100.49,0.59,0.98,0.16,-0.12,57.53,395.96,1.34
1995,6,19,13,36,39,     Wind,FR,1.4,25.99,1.65,1.54,83.02,106.3,1.32,0.71,0.59,-0.38,62.46,309.18,1.01
1995,5,30,18,32,24,     Wind,FR,1.33,42.04,1.34,1.18,76.4,99.04,1.37,0.35,0.85,-0.39,72.65,31.19,1.71
1995,5,24,4,39,30,     Wind,FR,1.47,68.21,1.86,1.32,88.16,105.98,0.89,0.79,0.54,0.3,84.5,339.43,1.66
1995,4,17,23,33,9,     Wind,FF,1.34,24.11,1.76,2.22,43.85,57.51,1.44,-0.95,0.26,0.19,79.93,374.51,1.05
1995,4,7,20,26,9,     Wind,FR,1.75,52.71,2.3,2.04,56.22,77.9,1.89,0.59,0.67,-0.46,73.28,222.63,2.05
1995,3,31,5,28,31,  Ulysses,FR,1.36,26.49,1.32,1.23,70.76,89.99,1.24,-0.69,-0.7,-0.2,67.61,334.93,1.75
1995,3,23,9,37,24,     Wind,FF,2.03,44.24,1.85,1.72,30.5,48.33,3.04,-0.94,0.19,-0.3,73.29,372.55,1.98
1995,3,12,2,20,15,     Wind,FR,1.76,46.05,1.76,1.38,86.01,106.08,1.05,0.53,-0.07,0.85,84.25,196.23,1.92
1995,3,4,19,59,57,     Wind,FF,1.29,20.1,1.4,1.19,79.48,87.56,0.43,-0.95,0.06,0.3,72,492.46,0.97
1995,3,4,0,36,57,     Wind,FF,1.86,31.08,1.91,1.71,38.81,54.78,1.99,-0.71,0.32,0.63,80.71,362.45,1.88
1995,2,26,2,55,42,     Wind,FF,1.37,24.76,1.42,1.11,39.77,54.8,1.8,-0.84,-0.48,0.25,33.58,297.36,1.31
1995,2,17,1,2,14,  Ulysses,FR,1.47,42.82,1.47,1.2,58,80.58,1.88,-0.74,-0.65,-0.17,87.08,380.54,1.66
1995,2,16,3,49,22,  Ulysses,FF,1.47,28.77,1.65,1.31,74.29,86.68,0.72,0.88,0.41,0.23,62.56,479.3,1.07
1995,2,3,3,11,46,  Ulysses,FF,1.84,89,2.47,3.31,70.55,87.62,1.09,0.88,0.44,0.2,62.95,783.92,1.54
1995,2,2,14,4,49,  Ulysses,FR,1.32,20.68,1.33,1.11,62.52,82.76,1.51,-0.47,-0.58,-0.67,78.55,175.83,2.22
1995,1,30,10,0,30,     Wind,FR,1.35,38.91,1.27,0.96,74.37,97.66,1.46,0.39,0.79,-0.48,45.08,149.39,1.3
1995,1,1,19,36,6,     Wind,FF,2.33,27.85,2.03,1.89,18.67,42.34,8.32,-0.8,-0.53,0.27,74.46,328.63,1.73
1994,12,5,21,1,27,     Wind,FF,1.54,33.22,1.53,1.35,55.41,66.38,0.87,-0.79,-0.56,0.25,70.34,388.97,1.57
1994,4,23,10,39,19,  Ulysses,FR,1.55,26.9,1.47,1.32,35.25,51.85,2.33,-0.61,0.43,-0.66,77.62,359.34,2.05
1994,4,20,8,58,57,  Ulysses,FF,1.56,32.19,1.92,1.26,37.01,57.58,2.84,0.98,-0.18,-0.08,31.81,809.51,1.22
1994,2,26,13,14,11,  Ulysses,FF,2.08,49.58,2.14,2.87,33.63,49.7,2.46,0.84,-0.4,-0.36,44.07,720.11,1.95
1993,12,1,22,16,17,  Ulysses,FR,1.44,25.02,1.61,1.11,43.13,60.06,1.88,-0.82,-0.57,-0.08,82.43,518.39,1.54
1993,9,18,19,16,22,  Ulysses,FR,1.86,30.02,2.08,1.46,40.21,57.81,2.14,-0.62,-0.37,-0.69,71.92,369.02,1.96
1993,7,26,9,56,55,  Ulysses,FR,3.85,82.11,3.91,3.49,26.39,44.62,4.18,-0.34,0.93,0.17,86.21,166.05,1.54
1993,7,14,15,31,35,  Ulysses,FR,1.8,24.09,1.73,1.73,31.33,45.5,2.25,-0.52,-0.39,-0.76,61.66,257.76,2.7
1993,7,2,9,18,19,  Ulysses,FR,2.06,82.62,1.92,1.61,47.63,60.76,1.26,-0.85,-0.38,0.37,53.84,475.93,3.23
1993,6,29,18,37,28,  Ulysses,FF,2.02,45.5,4.43,1.82,45.63,56.47,1.08,0.48,-0.3,0.83,71.86,323.08,1.13
1993,6,6,3,9,53,  Ulysses,FR,1.53,21.1,1.63,1.19,30.74,51.5,3.65,-0.88,-0.2,-0.44,73.21,656.1,1.26
1993,6,5,1,5,17,  Ulysses,FR,1.83,72.56,2.07,2.63,44.92,59.5,1.54,-0.65,0.04,-0.76,78.09,329.47,2.63
1993,5,10,19,17,56,  Ulysses,FR,2.46,80.29,2.29,2.72,46.31,61.62,1.55,-0.96,-0.29,-0.02,87.95,590.49,2.46
1993,4,8,15,56,14,  Ulysses,FR,1.89,27.37,2.04,1.44,19.89,39.44,6.06,-0.99,0.03,-0.13,65.41,523.28,1.42
1993,3,26,20,18,34,  Ulysses,FR,1.71,32.33,1.67,1.2,31.6,46.4,2.31,-0.88,-0.17,-0.45,58.36,570.78,1.84
1993,3,20,18,34,23,  Ulysses,FR,1.67,28.43,1.81,1.52,38.26,55.65,2.23,-0.62,-0.56,-0.55,44.89,371.14,1.82
1993,3,13,4,47,48,  Ulysses,FF,2.3,34.07,1.67,1.81,17.89,32.74,5.05,0.93,-0.33,-0.16,29.67,480.48,2.53
1993,2,22,7,10,8,  Ulysses,FR,2.69,90.66,2.78,3.15,39.98,53,1.52,-0.82,0.17,0.55,83.29,437.3,3.37
1993,1,22,2,57,42,  Ulysses,FR,3.7,151.87,3.98,5.83,36.5,50.84,1.93,-0.96,0.02,-0.28,52.07,513.46,4.2
1993,1,20,4,59,48,  Ulysses,FF,3.3,97.78,3.01,3.04,29.75,44.91,3.09,0.99,-0.06,-0.1,84.92,556.49,3.29
1992,12,29,23,44,42,  Ulysses,FR,2.28,135.75,2.47,3.49,43.89,55.86,1.24,-0.92,0.38,0.11,54.57,359.95,4.35
1992,12,26,19,38,3,  Ulysses,FF,1.98,39.73,1.93,1.52,46.98,53.81,0.63,0.93,-0.21,-0.29,82.07,472.92,1.56
1992,11,29,2,54,19,  Ulysses,FF,2.57,39.26,3.95,2.82,26.69,36.22,1.71,0.85,0.52,0.1,68.15,456.57,1.94
1992,11,21,5,22,10,  Ulysses,FF,2.01,43.84,3.44,2.5,40.78,49.63,0.97,0.89,-0.3,0.35,49.94,538.31,1.35
1992,11,8,15,34,48,  Ulysses,FF,2.89,83.37,3.32,3.48,38.28,50.6,1.5,0.87,0.27,0.42,89.09,787.38,2.67
1992,11,2,4,46,38,  Ulysses,FF,2.54,71.47,2.61,2.73,40.56,48.24,0.83,0.99,-0.1,-0.03,78.83,543.79,2.38
1992,10,24,17,42,51,  Ulysses,FF,2.09,23.36,2.65,1.49,16.69,31.11,4.95,0.92,-0.04,0.39,74.64,475.67,1.29
1992,10,11,9,16,23,  Ulysses,FR,2.54,50.96,3.02,2.74,35.95,51.66,2.13,-0.44,-0.46,-0.78,68.94,126.33,3.19
1992,10,5,15,38,9,  Ulysses,FF,2.73,52.32,3.3,3.16,26.62,36.69,1.82,0.94,0.19,0.28,76.3,525,2.36
1992,10,4,20,19,36,  Ulysses,FR,1.69,25.24,2.17,1.47,24.04,35.42,2.35,-0.84,0.24,0.49,49.44,325.5,1.61
1992,9,29,11,35,24,  Ulysses,FF,1.94,25.23,2.41,1.79,15.12,29.02,5.46,0.89,0.14,-0.43,53.56,465.62,1.7
1992,9,15,10,26,33,  Ulysses,FR,4.55,114.51,3.21,3.06,40.09,54.52,1.7,-0.58,-0.77,-0.27,58,162.71,5.09
1992,9,13,13,52,46,  Ulysses,FF,1.65,48.51,1.21,1.89,86.39,96.96,0.52,0.8,-0.04,0.6,76.86,846.87,3.77
1992,9,12,1,21,30,  Ulysses,FF,4.86,115.81,3.43,7.67,25.13,36.45,2.21,0.88,-0.05,0.47,87.5,565.82,4.92
1992,9,5,7,38,1,  Ulysses,FF,2.01,29.41,1.82,1.27,23.58,34.34,2.25,0.89,0.03,0.46,21.93,445.63,1.84
1992,8,21,4,48,0,  Ulysses,FR,1.75,44.51,1.65,1.11,36.91,52.22,2.02,-0.89,-0.43,-0.17,74.5,565.47,2.16
1992,8,4,5,54,1,  Ulysses,FF,1.48,23.44,1.52,1.13,21.78,35.84,3.42,0.8,-0.59,0.06,9.86,513.48,1.41
1992,7,24,3,50,45,  Ulysses,FF,2.09,22.48,1.92,1.62,20.37,35.5,4.14,0.77,0.01,0.64,52.17,475.27,1.75
1992,7,23,18,52,11,  Ulysses,FR,2.06,39.13,2.54,2.39,34.77,44.73,1.32,-0.72,-0.44,-0.55,35.17,300.44,1.88
1992,7,20,5,45,32,  Ulysses,FF,2.7,44.79,2.26,3.12,27.61,37.34,1.69,0.86,0.22,0.45,72.38,469.97,2.52
1992,7,15,5,50,29,  Ulysses,FF,2.25,26.83,2.82,1.5,29.55,39.25,1.53,0.88,0.26,0.39,45.51,436.98,1.41
1992,7,6,13,0,29,  Ulysses,FR,2.05,32.19,1.72,1.49,39.55,49.05,1.08,-0.83,-0.23,-0.52,70.44,385.48,2.03
1992,6,26,4,59,53,  Ulysses,FF,2.87,30.29,3.01,1.87,15.12,29.45,5.63,0.76,0.2,0.61,84.31,364.47,1.97
1992,5,5,17,46,35,  Ulysses,FF,1.77,24.99,1.38,1.41,33.45,44.03,1.47,0.84,-0.13,0.53,68.92,472.04,2.57
1992,4,27,13,42,26,  Ulysses,FF,1.53,24.07,3.58,2.57,18.8,30.6,4.51,0.8,0.49,-0.34,4.99,365.58,1.4
1992,3,22,17,57,9,  Ulysses,FF,2.07,38.68,2.49,2.02,37.23,45.03,0.93,0.61,-0.03,-0.79,68.04,342.18,1.75
1992,3,10,16,58,48,  Ulysses,FR,1.24,20.56,1.26,1.18,96.14,104.11,0.35,-0.92,-0.02,0.4,87.68,359.01,1.06
1992,3,9,3,0,4,  Ulysses,FF,2.19,102.63,1.89,15.2,101.8,104.41,0.1,0.69,-0.68,-0.24,61.75,553.38,2.53
1992,3,5,16,9,25,  Ulysses,FF,1.81,30.48,1.81,2.42,31.77,41.04,1.35,0.7,-0.49,-0.52,84.41,405.89,2.24
1992,2,27,14,14,46,  Ulysses,FR,1.39,33.46,2.58,1.74,13.88,30.38,7.6,-0.78,0.6,-0.2,24.71,337.83,1.61
1992,1,19,0,12,22,  Ulysses,FF,1.48,20.19,1.22,1.06,39.19,52,1.53,0.79,-0.47,-0.38,86.31,519.74,2.38
1992,1,10,10,20,56,  Ulysses,FR,2.57,83.42,2.48,2.34,48.18,62.75,1.39,-0.99,0.07,0.13,84.22,492.59,2.22
1992,1,6,1,58,35,  Ulysses,FF,2.69,60.45,2.48,4.63,40.38,48.14,0.85,0.69,0.13,-0.71,67.42,467.6,2.83
1991,12,25,8,47,8,  Ulysses,FR,2.13,49.02,3.25,2.84,33.77,43.8,1.37,-0.92,-0.18,-0.35,30.54,361.77,1.93
1991,12,15,16,53,46,  Ulysses,FR,1.7,43.87,2.83,2.95,25.7,35.86,1.93,-0.73,-0.53,0.42,24.25,298.3,1.48
1991,12,11,15,20,24,  Ulysses,FF,1.55,29.32,1.6,1.41,37.95,49.87,1.48,1,0.04,0,81.86,486.16,1.59
1991,11,21,4,1,42,  Ulysses,FF,1.36,33.27,1.55,1.57,58.03,70.47,0.97,0.72,0.29,-0.64,60.21,510.51,1.36
1991,11,17,5,26,52,  Ulysses,FR,2.23,53.07,2.39,1.7,36.98,51.83,1.95,-0.88,0.28,-0.39,65.51,374.32,1.95
1991,11,16,21,27,29,  Ulysses,FF,1.41,32.97,1.44,1.5,62.59,70.83,0.56,0.97,0.05,0.23,70.7,582.16,1.63
1991,11,14,12,40,35,  Ulysses,FF,1.94,54.31,1.86,1.8,60.79,68.86,0.58,0.92,0.31,-0.26,80.47,524.61,1.94
1991,11,14,3,51,7,  Ulysses,FF,1.52,26.9,1.55,1.66,57.22,63.34,0.45,0.68,0.65,-0.34,52.92,359.29,1.38
1991,11,9,8,21,11,  Ulysses,FF,2.48,32.26,3.7,2.81,24.51,34.69,2.01,0.88,-0.05,0.47,65.26,409.09,1.51
1991,10,31,10,45,29,  Ulysses,FR,2.03,53.95,2.46,2.2,55.21,63.08,0.62,-0.9,-0.24,0.36,61.58,399.41,1.48
1991,10,26,22,3,16,  Ulysses,FF,2.78,69.88,2.83,4.02,28.54,37.86,1.54,0.93,0.35,-0.08,61.97,526.39,2.83
1991,10,19,4,40,19,  Ulysses,FF,2.08,46.99,3.22,6.47,24.73,33.94,1.82,0.8,0.51,0.32,86.37,351.81,2.45
1991,9,23,15,36,1,  Ulysses,FR,1.52,33.02,1.46,1.77,53.74,60.82,0.56,-0.89,0.42,0.17,42.67,315.56,1.64
1991,9,20,15,22,10,  Ulysses,FF,2.19,41.26,2.77,2.55,19.56,33.55,4.4,0.99,0.16,-0.08,63.97,459.76,2.05
